"8";"16";"32";"64";"128";"256"
0,359305477405998;0,378491315006757;0,41173636473586;0,453837516706173;0,526153373452838;0,605609374432857
0,349058054914351;0,373241305077724;0,406656524359968;0,440777569759442;0,478138864910549;0,523053379843136
0,399058381112146;0,410500874428218;0,430691399919519;0,448239876114015;0,452436977715521;0,436347208672424
0,339799885350484;0,352043050254466;0,367623558052681;0,375369554094485;0,38169443059088;0,37973937617645
0,418319699155612;0,43341905922325;0,4535682002447;0,469511748699992;0,513575749457234;0,567036691821782
0,43862324826084;0,437828885713539;0,433680461751382;0,42790530530511;0,412475880994769;0,372861647323225
0,365864137543472;0,379195603082486;0,402294783768043;0,428831286470619;0,463163612003589;0,537769966956909
0,371558477801838;0,37634046740765;0,386496633199546;0,390768994871285;0,38683969749105;0,39634889767246
0,410043149061317;0,428029757979484;0,451384946143846;0,468702207567553;0,477555123021643;0,4705866924611
0,457336808139697;0,45981596279034;0,4649241763562;0,462019433803625;0,454542943453274;0,415704477977341
0,374005798715887;0,379703843008141;0,389677078830464;0,400100162227321;0,42055265690432;0,460228456627084
0,347504993969791;0,362755220653848;0,385403721759863;0,398695269115678;0,404934260314261;0,405151438640873
0,41093298539461;0,414383360689913;0,417033184967944;0,406592261101638;0,387544102372864;0,351465497712786
0,310148275986131;0,32709220468829;0,353033694758407;0,377039336971232;0,394335340992868;0,400422080919726
0,336803969574505;0,358061597580961;0,385755367446594;0,409516505537945;0,425508041715218;0,426438523532456
0,385373195454348;0,397191666650177;0,413451106260967;0,421690423297396;0,422692688683853;0,384531127097399
